Date,Open,High,Low,Close,Volume,
2023-09-18 08:29:00,175.23,175.32,175.18,175.32,8809.0,37.38738738738717
2023-09-18 08:28:00,175.2,175.24,175.18,175.23,2138.0,34.03361344537673
2023-09-18 08:27:00,175.28,175.28,175.19,175.215,2102.0,30.434782608695755
2023-09-18 08:26:00,175.308,175.31,175.25,175.275,247.0,35.807860262009
2023-09-18 08:25:00,175.26,175.34,175.252,175.295,1853.0,39.26940639269315
2023-09-18 08:24:00,175.32,175.34,175.2,175.28,5666.0,32.00000000000023
2023-09-18 08:23:00,175.41,175.42,175.26,175.39,3470.0,41.74757281553299
2023-09-18 08:22:00,175.398,175.44,175.36,175.4,8177.0,59.4594594594607
2023-09-18 08:21:00,175.3,175.43,175.28,175.42,18682.0,63.01369863013752
2023-09-18 08:20:00,175.2,175.34,175.19,175.32,8671.0,54.32098765432087
2023-09-18 08:19:00,175.178,175.22,175.135,175.18,6354.0,41.379310344826465
2023-09-18 08:18:00,175.08,175.19,175.08,175.175,1916.0,45.28301886792467
2023-09-18 08:17:00,175.15,175.15,175.08,175.15,2340.0,47.999999999999694
2023-09-18 08:16:00,175.13,175.15,175.083,175.1,2407.0,43.5897435897435
2023-09-18 08:15:00,175.1,175.13,175.07,175.1,2302.0,33.33333333333189
2023-09-18 08:14:00,175.15,175.15,175.07,175.09,1126.0,37.93103448275828
2023-09-18 08:13:00,175.1,175.15,175.07,175.07,2906.0,37.6068376068357
2023-09-18 08:12:00,175.05,175.1,175.05,175.099,7282.0,34.115523465700946
2023-09-18 08:11:00,175.04,175.06,175.02,175.05,3618.0,28.987993138936474
2023-09-18 08:10:00,174.97,175.06,174.91,175.04,4693.0,29.238754325257815
2023-09-18 08:09:00,174.93,174.97,174.83,174.92,5047.0,10.034013605441856
2023-09-18 08:08:00,174.92,174.97,174.83,174.831,3921.0,7.346326836578726
2023-09-18 08:07:00,175.0,175.038,174.91,174.91,8064.0,14.876033057851828
2023-09-18 08:06:00,175.04,175.04,174.99,175.0,9390.0,27.65363128491694
2023-09-18 08:05:00,175.0,175.08,175.0,175.04,9293.0,38.63636363636269
2023-09-18 08:04:00,175.04,175.08,174.98,175.02,4162.0,37.71790808240879
2023-09-18 08:03:00,175.01,176.07,175.0,175.0,20053.0,38.019169329073115
2023-09-18 08:02:00,175.95,176.1,174.88,175.9,19071.0,77.10027100271043
2023-09-18 08:01:00,175.698,176.07,174.61,174.81,5498.0,44.34918160561201
2023-09-18 08:00:00,175.65,175.85,174.6,174.93,85103.0,47.01046337817646
2023-09-18 07:59:00,174.77,174.8,174.71,174.77,3826.0,44.67329545454576
2023-09-18 07:58:00,174.81,174.81,174.75,174.77,731.0,44.09759598134232
2023-09-18 07:57:00,174.85,174.85,174.76,174.82,1239.0,45.87517934002838
2023-09-18 07:56:00,174.79,174.84,174.76,174.84,2532.0,46.42601858470356
2023-09-18 07:55:00,174.75,174.82,174.75,174.77,5313.0,47.27074235807901
2023-09-18 07:54:00,174.79,174.82,174.75,174.77,3176.0,48.85295223768374
2023-09-18 07:53:00,174.75,174.81,174.75,174.76,739.0,47.104247104247
2023-09-18 07:52:00,174.7,174.75,174.7,174.75,374.0,45.019920318725084
2023-09-18 07:51:00,174.64,174.75,174.63,174.7,14827.0,43.25396825396821
2023-09-18 07:50:00,174.64,174.65,174.6,174.6,3146.0,41.923076923076685
2023-09-18 07:49:00,174.68,174.69,174.63,174.63,268.0,42.911877394635965
2023-09-18 07:48:00,174.64,174.69,174.64,174.68,290.0,15.340909090909506
2023-09-18 07:47:00,174.74,174.75,174.64,174.65,2465.0,38.5714285714291
2023-09-18 07:46:00,174.74,174.75,174.7,174.74,1777.0,35.82089552238857
2023-09-18 07:45:00,174.74,174.79,174.7,174.7,1391.0,43.636363636362134
2023-09-18 07:44:00,174.72,174.75,174.68,174.71,3782.0,44.6428571428575
2023-09-18 07:43:00,174.75,174.78,174.69,174.71,2993.0,39.21568627451287
2023-09-18 07:42:00,174.75,174.82,174.68,174.75,9174.0,41.50943396226475
2023-09-18 07:41:00,174.81,174.84,174.71,174.75,3491.0,47.82608695652093
2023-09-18 07:40:00,174.75,174.87,174.72,174.81,19396.0,53.84615384615258
2023-09-18 07:39:00,175.01,175.01,174.72,174.8,15547.0,53.846153846155524
2023-09-18 07:38:00,175.07,175.09,175.01,175.04,4911.0,69.33333333333206
2023-09-18 07:37:00,175.15,175.18,175.06,175.06,3915.0,75.0
2023-09-18 07:36:00,175.16,175.2,175.1,175.1,2943.0,87.87878787878644
2023-09-18 07:35:00,175.18,175.18,175.06,175.09,8280.0,85.93749999999979
2023-09-18 07:34:00,175.25,175.28,175.11,175.21,4825.0,87.3239436619715
2023-09-18 07:33:00,175.34,175.38,175.2,175.3,7693.0,92.20779220779201
2023-09-18 07:32:00,175.42,175.44,175.33,175.35,1877.0,91.7808219178078
2023-09-18 07:31:00,175.45,175.48,175.4,175.44,1255.0,97.43589743589968
2023-09-18 07:30:00,175.49,175.49,175.4,175.43,1732.0,96.15384615384937
2023-09-18 07:29:00,175.51,175.51,175.46,175.47,1192.0,96.34146341463719
2023-09-18 07:28:00,175.5,175.54,175.46,175.52,2243.0,96.38554216867779
2023-09-18 07:27:00,175.51,175.51,175.47,175.5,122.0,94.1176470588253
2023-09-18 07:26:00,175.51,175.54,175.49,175.5,1229.0,93.67088607595123
2023-09-18 07:25:00,175.46,175.53,175.46,175.53,484.0,95.06172839506254
2023-09-18 07:24:00,175.5,175.53,175.46,175.47,3045.0,84.12698412698491
2023-09-18 07:23:00,175.55,175.57,175.47,175.47,1526.0,83.60655737704971
2023-09-18 07:22:00,175.61,175.61,175.52,175.53,1311.0,84.12698412698491
2023-09-18 07:21:00,175.47,175.64,175.46,175.57,11676.0,86.36363636363578
2023-09-18 07:20:00,175.47,175.48,175.46,175.46,652.0,69.23076923076991
2023-09-18 07:19:00,175.48,175.48,175.44,175.44,10981.0,62.06896551724054
2023-09-18 07:18:00,175.45,175.48,175.44,175.45,657.0,59.25925925925887
2023-09-18 07:17:00,175.52,175.52,175.45,175.45,252.0,51.111111111110134
2023-09-18 07:16:00,175.47,175.52,175.45,175.51,5535.0,57.99999999999841
2023-09-18 07:15:00,175.45,175.46,175.44,175.45,1091.0,48.07692307692213
2023-09-18 07:14:00,175.5,175.51,175.43,175.45,1979.0,42.553191489359385
2023-09-18 07:13:00,175.45,175.53,175.45,175.51,3697.0,50.98039215686187
2023-09-18 07:12:00,175.48,175.48,175.42,175.48,1696.0,48.14814814814718
2023-09-18 07:11:00,175.48,175.53,175.42,175.47,3913.0,44.23076923076881
2023-09-18 07:10:00,175.43,175.51,175.42,175.43,9392.0,46.00000000000057
2023-09-18 07:09:00,175.6,175.63,175.43,175.43,12112.0,46.00000000000057
2023-09-18 07:08:00,175.67,175.67,175.6,175.61,2206.0,56.45161290322706
2023-09-18 07:07:00,175.67,175.68,175.6,175.66,3695.0,57.14285714285779
2023-09-18 07:06:00,175.68,175.7,175.64,175.68,964.0,70.37037037037057
2023-09-18 07:05:00,175.7,175.76,175.65,175.75,3919.0,76.27118644067927
2023-09-18 07:04:00,175.65,175.72,175.62,175.7,7097.0,69.84126984126999
2023-09-18 07:03:00,175.63,175.69,175.61,175.69,1086.0,68.75000000000111
2023-09-18 07:02:00,175.75,175.76,175.62,175.62,7627.0,58.46153846153981
2023-09-18 07:01:00,175.8,175.8,175.75,175.76,5883.0,71.23287671233004
2023-09-18 07:00:00,175.76,175.86,175.69,175.79,8006.0,72.36842105263291
2023-09-18 06:59:00,175.78,175.81,175.75,175.76,336.0,67.12328767123378
2023-09-18 06:58:00,175.8,175.81,175.75,175.79,1264.0,71.23287671233004
2023-09-18 06:57:00,175.8,175.87,175.79,175.81,3992.0,72.97297297297379
2023-09-18 06:56:00,175.84,175.84,175.8,175.8,2326.0,76.05633802817009
2023-09-18 06:55:00,175.84,175.85,175.81,175.85,766.0,77.63157894736896
2023-09-18 06:54:00,175.85,175.86,175.84,175.84,428.0,69.49152542372971
2023-09-18 06:53:00,175.9,175.9,175.86,175.86,6329.0,67.85714285714522
2023-09-18 06:52:00,175.9,175.9,175.88,175.9,10816.0,68.96551724138067
2023-09-18 06:51:00,175.9,175.9,175.87,175.88,14289.0,62.26415094339644
2023-09-18 06:50:00,175.89,175.93,175.86,175.9,6195.0,70.00000000000284
2023-09-18 06:49:00,175.85,175.9,175.85,175.89,354.0,69.99999999999886
2023-09-18 06:48:00,175.86,175.89,175.85,175.85,513.0,74.46808510638195
2023-09-18 06:47:00,175.9,175.9,175.86,175.86,1251.0,64.70588235294315
2023-09-18 06:46:00,175.91,175.91,175.86,175.9,4486.0,65.71428571428665
2023-09-18 06:45:00,175.88,175.91,175.84,175.91,3945.0,72.72727272727272
2023-09-18 06:44:00,175.88,175.89,175.85,175.88,655.0,63.63636363636363
2023-09-18 06:43:00,175.85,175.88,175.85,175.88,31.0,61.29032258064398
2023-09-18 06:42:00,175.84,175.89,175.82,175.89,3238.0,64.51612903225393
2023-09-18 06:41:00,175.9,175.91,175.8,175.84,4000.0,48.38709677419503
2023-09-18 06:40:00,175.96,175.96,175.89,175.91,1323.0,59.45945945945842
2023-09-18 06:39:00,175.91,175.96,175.86,175.96,5437.0,62.49999999999911
2023-09-18 06:38:00,175.94,175.96,175.91,175.92,3316.0,52.49999999999751
2023-09-18 06:37:00,175.9,175.93,175.87,175.9,764.0,52.500000000001236
2023-09-18 06:36:00,175.89,175.9,175.87,175.9,619.0,50.0
2023-09-18 06:35:00,175.9,175.95,175.87,175.87,7024.0,47.50000000000213
2023-09-18 06:34:00,175.86,175.9,175.81,175.9,2124.0,56.41025641025809
2023-09-18 06:33:00,175.87,175.87,175.87,175.87,11.0,51.219512195120934
2023-09-18 06:32:00,175.87,175.87,175.85,175.87,128.0,45.94594594594553
2023-09-18 06:31:00,175.85,175.89,175.85,175.87,2251.0,44.444444444445324
2023-09-18 06:30:00,175.83,175.86,175.8,175.86,5411.0,47.05882352941423
2023-09-18 06:29:00,175.78,175.83,175.78,175.83,1699.0,43.24324324324512
2023-09-18 06:28:00,175.79,175.8,175.78,175.79,1625.0,37.50000000000089
2023-09-18 06:27:00,175.75,175.78,175.75,175.78,204.0,41.66666666666667
2023-09-18 06:26:00,175.75,175.75,175.73,175.75,542.0,25.000000000002217
2023-09-18 06:25:00,175.8,175.8,175.79,175.79,22.0,22.58064516128796
2023-09-18 06:24:00,175.79,175.79,175.78,175.79,69.0,25.925925925925156
2023-09-18 06:23:00,175.71,175.8,175.71,175.79,3267.0,27.99999999999727
2023-09-18 06:22:00,175.71,175.73,175.7,175.7,765.0,20.588235294115435
2023-09-18 06:21:00,175.72,175.72,175.7,175.7,160.0,22.58064516128796
2023-09-18 06:20:00,175.69,175.72,175.69,175.72,211.0,20.0
2023-09-18 06:19:00,175.72,175.73,175.71,175.71,222.0,21.428571428572155
2023-09-18 06:18:00,175.67,175.72,175.64,175.72,797.0,24.13793103448107
2023-09-18 06:17:00,175.64,175.67,175.63,175.67,25.0,20.588235294115435
2023-09-18 06:16:00,175.69,175.69,175.63,175.64,1557.0,19.444444444441814
2023-09-18 06:15:00,175.71,175.71,175.64,175.65,273.0,23.529411764707348
2023-09-18 06:14:00,175.72,175.73,175.68,175.71,487.0,38.88888888889152
2023-09-18 06:13:00,175.7,175.73,175.7,175.73,724.0,43.24324324324179
2023-09-18 06:12:00,175.72,175.72,175.67,175.68,555.0,41.02564102564158
2023-09-18 06:11:00,175.65,175.72,175.65,175.67,13.0,33.33333333333333
2023-09-18 06:10:00,175.875,175.875,175.64,175.64,8248.0,30.769230769230774
2023-09-18 06:09:00,175.87,175.88,175.82,175.87,2273.0,56.45161290322647
2023-09-18 06:08:00,175.84,175.88,175.84,175.88,790.0,66.66666666666666
2023-09-18 06:07:00,175.82,175.86,175.82,175.86,1273.0,64.28571428571647
2023-09-18 06:06:00,175.79,175.82,175.79,175.82,369.0,58.62068965517174
2023-09-18 06:05:00,175.85,175.86,175.79,175.8,4340.0,57.62711864406804
2023-09-18 06:04:00,175.84,175.86,175.84,175.86,1680.0,60.9375000000009
2023-09-18 06:03:00,175.84,175.85,175.79,175.84,243.0,63.934426229509185
2023-09-18 06:02:00,175.81,175.82,175.8,175.81,2261.0,63.934426229509185
2023-09-18 06:01:00,175.8,175.81,175.79,175.8,486.0,62.295081967213875
2023-09-18 06:00:00,175.85,175.85,175.78,175.8,3740.0,58.18181818181874
2023-09-18 05:59:00,175.85,175.85,175.82,175.82,68.0,58.18181818181874
2023-09-18 05:58:00,175.84,175.86,175.82,175.82,186.0,63.99999999999864
2023-09-18 05:57:00,175.85,175.86,175.83,175.86,414.0,67.92452830188923
2023-09-18 05:56:00,175.87,175.87,175.82,175.87,311.0,72.54901960784532
2023-09-18 05:55:00,175.85,175.86,175.84,175.86,47.0,48.275862068966866
2023-09-18 05:54:00,175.85,175.87,175.85,175.87,301.0,48.275862068966866
2023-09-18 05:53:00,175.83,175.83,175.81,175.83,685.0,45.16129032258005
2023-09-18 05:52:00,175.84,175.86,175.83,175.83,868.0,51.851851851855756
2023-09-18 05:51:00,175.86,175.87,175.85,175.85,721.0,59.2592592592577
2023-09-18 05:50:00,175.88,175.88,175.88,175.88,99.0,54.16666666666371
2023-09-18 05:49:00,175.87,175.88,175.87,175.87,420.0,56.52173913043693
2023-09-18 05:48:00,175.86,175.87,175.85,175.87,30.0,65.00000000000568
2023-09-18 05:47:00,175.86,175.87,175.84,175.87,1017.0,68.42105263158288
2023-09-18 05:46:00,175.83,175.83,175.82,175.82,4.0,54.16666666666371
2023-09-18 05:45:00,175.84,175.86,175.83,175.83,334.0,52.173913043482564
2023-09-18 05:44:00,175.82,175.85,175.82,175.82,59.0,50.0
2023-09-18 05:43:00,175.81,175.81,175.81,175.81,7.0,38.09523809523422
2023-09-18 05:42:00,175.8,175.85,175.8,175.85,442.0,45.83333333333086
2023-09-18 05:41:00,175.81,175.81,175.81,175.81,33.0,40.74074074073801
2023-09-18 05:40:00,175.81,175.81,175.8,175.8,190.0,37.03703703703743
2023-09-18 05:39:00,175.84,175.86,175.8,175.81,467.0,45.83333333333086
2023-09-18 05:38:00,175.86,175.86,175.83,175.84,227.0,51.85185185185029
2023-09-18 05:37:00,175.82,175.84,175.82,175.84,207.0,48.00000000000182
2023-09-18 05:36:00,175.82,175.86,175.82,175.84,251.0,40.90909090909267
2023-09-18 05:35:00,175.88,175.89,175.84,175.85,613.0,45.45454545454311
2023-09-18 05:34:00,175.83,175.9,175.83,175.85,4284.0,45.45454545454311
2023-09-18 05:33:00,175.83,175.84,175.8,175.84,13.0,43.47826086956468
2023-09-18 05:32:00,175.74,175.82,175.74,175.82,2970.0,50.0
2023-09-18 05:31:00,175.76,175.76,175.74,175.74,23.0,33.33333333332982
2023-09-18 05:30:00,175.72,175.76,175.72,175.73,74.0,33.33333333332982
2023-09-18 05:29:00,175.71,175.71,175.71,175.71,2.0,32.14285714285461
2023-09-18 05:28:00,175.7,175.75,175.69,175.75,1012.0,32.14285714285461
2023-09-18 05:27:00,175.78,175.78,175.69,175.7,660.0,31.03448275861595
2023-09-18 05:26:00,175.75,175.76,175.72,175.75,768.0,42.42424242424033
2023-09-18 05:25:00,175.68,175.76,175.67,175.76,1052.0,42.42424242424033
2023-09-18 05:24:00,175.74,175.74,175.65,175.69,1672.0,29.72972972972765
2023-09-18 05:23:00,175.79,175.79,175.74,175.74,381.0,38.09523809523842
2023-09-18 05:22:00,175.75,175.78,175.75,175.75,195.0,39.5348837209293
2023-09-18 05:21:00,175.78,175.84,175.75,175.75,2986.0,38.09523809523842
2023-09-18 05:20:00,175.84,175.84,175.8,175.8,66.0,44.68085106383159
2023-09-18 05:19:00,175.82,175.84,175.78,175.84,58.0,50.0
2023-09-18 05:18:00,175.8,175.84,175.78,175.82,14.0,50.0
2023-09-18 05:17:00,175.82,175.82,175.77,175.82,238.0,59.52380952380727
2023-09-18 05:16:00,175.84,175.84,175.82,175.82,47.0,60.97560975609806
2023-09-18 05:15:00,175.82,175.82,175.8,175.82,207.0,64.10256410256167
2023-09-18 05:14:00,175.78,175.9,175.78,175.84,1511.0,62.16216216216154
2023-09-18 05:13:00,175.76,175.76,175.76,175.76,37.0,57.49999999999965
2023-09-18 05:12:00,175.78,175.79,175.75,175.75,512.0,50.0
2023-09-18 05:11:00,175.78,175.79,175.78,175.79,154.0,53.846153846153854
2023-09-18 05:10:00,175.79,175.79,175.77,175.78,642.0,63.63636363636363
2023-09-18 05:09:00,175.8,175.8,175.78,175.79,107.0,58.62068965516971
2023-09-18 05:08:00,175.81,175.81,175.79,175.8,2575.0,58.62068965517376
2023-09-18 05:07:00,175.8,175.81,175.79,175.79,268.0,56.666666666664455
2023-09-18 05:06:00,175.77,175.78,175.77,175.78,256.0,46.153846153844476
2023-09-18 05:05:00,175.75,175.78,175.75,175.78,79.0,36.36363636363754
2023-09-18 05:04:00,175.76,175.8,175.76,175.8,22.0,45.45454545455015
2023-09-18 05:03:00,175.71,175.8,175.71,175.76,6486.0,38.461538461540144
2023-09-18 05:02:00,175.74,175.74,175.74,175.74,6.0,35.71428571429007
2023-09-18 05:01:00,175.7,175.75,175.66,175.67,2394.0,28.5714285714309
2023-09-18 05:00:00,175.74,175.74,175.7,175.72,41.0,34.21052631579106
2023-09-18 04:59:00,175.79,175.79,175.7,175.75,6721.0,48.484848484850055
2023-09-18 04:58:00,175.78,175.79,175.77,175.77,58.0,52.94117647058922
2023-09-18 04:57:00,175.78,175.78,175.77,175.78,928.0,48.38709677419532
2023-09-18 04:56:00,175.79,175.81,175.77,175.78,1417.0,50.0
2023-09-18 04:55:00,175.78,175.8,175.78,175.78,313.0,48.27586206896754
2023-09-18 04:54:00,175.8,175.8,175.78,175.78,303.0,46.42857142857034
2023-09-18 04:53:00,175.83,175.83,175.78,175.8,1891.0,51.72413793103752
2023-09-18 04:52:00,175.85,175.85,175.82,175.85,587.0,60.60606060605826
2023-09-18 04:51:00,175.81,175.85,175.81,175.85,818.0,60.60606060605826
2023-09-18 04:50:00,175.79,175.84,175.77,175.82,792.0,52.94117647058528
2023-09-18 04:49:00,175.81,175.81,175.8,175.8,199.0,56.25000000000333
2023-09-18 04:48:00,175.8,175.83,175.79,175.83,136.0,63.63636363636363
2023-09-18 04:47:00,175.8,175.8,175.78,175.8,269.0,72.413793103453
2023-09-18 04:46:00,175.8,175.83,175.8,175.82,206.0,69.23076923077092
2023-09-18 04:45:00,175.83,175.85,175.8,175.83,632.0,66.66666666667061
2023-09-18 04:44:00,175.83,175.84,175.8,175.8,154.0,56.00000000000091
2023-09-18 04:43:00,175.81,175.83,175.79,175.8,1831.0,54.16666666666914
2023-09-18 04:42:00,175.82,175.84,175.8,175.8,248.0,54.16666666666914
2023-09-18 04:41:00,175.79,175.84,175.79,175.83,4411.0,59.259259259261995
2023-09-18 04:40:00,175.69,175.8,175.68,175.8,7071.0,53.33333333333524
2023-09-18 04:39:00,175.65,175.69,175.63,175.69,270.0,35.89743589743365
2023-09-18 04:38:00,175.65,175.65,175.63,175.65,145.0,23.684210526316974
2023-09-18 04:37:00,175.68,175.68,175.65,175.65,200.0,23.684210526316974
2023-09-18 04:36:00,175.66,175.67,175.66,175.67,10.0,29.72972972972765
2023-09-18 04:35:00,175.66,175.68,175.66,175.66,130.0,30.5555555555527
2023-09-18 04:34:00,175.69,175.69,175.67,175.67,71.0,26.4705882352887
2023-09-18 04:33:00,175.7,175.7,175.68,175.68,975.0,31.24999999999889
2023-09-18 04:32:00,175.7,175.7,175.69,175.7,265.0,31.24999999999889
2023-09-18 04:31:00,175.69,175.7,175.69,175.69,703.0,28.124999999995268
2023-09-18 04:30:00,175.69,175.69,175.69,175.69,742.0,31.03448275861595
2023-09-18 04:29:00,175.69,175.69,175.68,175.69,108.0,31.03448275861595
2023-09-18 04:28:00,175.68,175.69,175.66,175.69,461.0,31.03448275861595
2023-09-18 04:27:00,175.66,175.7,175.66,175.67,645.0,21.42857142856417
2023-09-18 04:26:00,175.68,175.7,175.66,175.66,589.0,23.07692307691636
2023-09-18 04:25:00,175.67,175.68,175.65,175.67,312.0,43.74999999999445
2023-09-18 04:24:00,175.69,175.69,175.66,175.66,67.0,53.84615384615217
2023-09-18 04:23:00,175.7,175.7,175.66,175.69,190.0,62.500000000002224
2023-09-18 04:22:00,175.69,175.69,175.66,175.66,467.0,47.05882352941373
2023-09-18 04:21:00,175.65,175.7,175.65,175.69,23.0,57.89473684210684
2023-09-18 04:20:00,175.66,175.7,175.65,175.7,823.0,57.89473684210684
2023-09-18 04:19:00,175.69,175.72,175.65,175.65,965.0,43.47826086956307
2023-09-18 04:18:00,175.67,175.69,175.66,175.69,356.0,48.000000000001364
2023-09-18 04:17:00,175.75,175.75,175.66,175.67,826.0,46.15384615384363
2023-09-18 04:16:00,175.76,175.76,175.73,175.76,2012.0,60.0
2023-09-18 04:15:00,175.67,175.76,175.66,175.76,4441.0,60.0
2023-09-18 04:14:00,175.72,175.73,175.7,175.7,1399.0,51.219512195120934
2023-09-18 04:13:00,175.72,175.73,175.68,175.72,2844.0,56.09756097561162
2023-09-18 04:12:00,175.66,175.72,175.66,175.69,878.0,53.48837209302357
2023-09-18 04:11:00,175.64,175.73,175.64,175.7,2247.0,53.48837209302357
2023-09-18 04:10:00,175.6,175.7,175.6,175.67,4521.0,51.111111111110134
2023-09-18 04:09:00,175.65,175.65,175.6,175.6,6917.0,40.81632653061153
2023-09-18 04:08:00,175.63,175.65,175.6,175.6,743.0,43.47826086956468
2023-09-18 04:07:00,175.58,175.65,175.56,175.62,537.0,42.22222222222279
2023-09-18 04:06:00,175.6,175.6,175.54,175.6,1085.0,39.1304347826095
2023-09-18 04:05:00,175.66,175.66,175.55,175.6,3430.0,43.90243902438923
2023-09-18 04:04:00,175.66,175.67,175.63,175.65,1949.0,45.23809523809668
2023-09-18 04:03:00,175.65,175.69,175.64,175.66,3359.0,48.78048780487923
2023-09-18 04:02:00,175.67,175.69,175.64,175.69,2518.0,40.00000000000163
2023-09-18 04:01:00,175.74,175.8,175.65,175.69,3062.0,40.00000000000163
2023-09-18 04:00:00,175.6,175.9,175.51,175.71,4897.0,51.61290322580941
2023-09-15 19:59:00,174.87,174.87,174.82,174.83,880.0,11.96581196581306
2023-09-15 19:58:00,174.88,174.88,174.845,174.87,172.0,15.254237288136082
2023-09-15 19:57:00,174.87,174.88,174.86,174.88,3136.0,15.254237288136082
2023-09-15 19:56:00,174.87,174.9,174.86,174.87,910.0,15.517241379310974
2023-09-15 19:55:00,174.89,174.9,174.87,174.87,463.0,16.513761467890475
2023-09-15 19:54:00,174.83,174.875,174.82,174.875,644.0,16.894977168949993
2023-09-15 19:53:00,174.85,174.86,174.82,174.83,692.0,14.732142857142463
2023-09-15 19:52:00,174.85,174.88,174.83,174.85,1650.0,16.517857142855576
2023-09-15 19:51:00,174.86,174.89,174.83,174.89,288.0,19.396551724136003
2023-09-15 19:50:00,174.85,174.89,174.83,174.89,131.0,15.76576576576268
2023-09-15 19:49:00,174.81,174.87,174.78,174.85,251.0,14.473684210524013
2023-09-15 19:48:00,174.79,174.81,174.79,174.81,174.0,11.739130434780165
2023-09-15 19:47:00,174.84,174.84,174.78,174.78,561.0,11.440677966099287
2023-09-15 19:46:00,174.79,174.84,174.78,174.81,131.0,12.184873949576811
2023-09-15 19:45:00,174.78,174.81,174.76,174.8,352.0,45.31249999999848
2023-09-15 19:44:00,174.76,174.88,174.72,174.87,879.0,50.0
2023-09-15 19:43:00,174.74,174.76,174.73,174.76,215.0,36.666666666664135
2023-09-15 19:42:00,174.76,174.8,174.72,174.73,18.0,35.10638297871999
2023-09-15 19:41:00,174.8,174.8,174.72,174.76,229.0,38.99999999999739
2023-09-15 19:40:00,174.8,174.8,174.72,174.73,416.0,36.19047619047387
2023-09-15 19:39:00,174.76,174.8,174.72,174.8,405.0,47.27272727272709
2023-09-15 19:38:00,174.79,174.8,174.755,174.8,86.0,45.283018867926145
2023-09-15 19:37:00,174.9,174.9,174.73,174.73,16.0,35.7142857142868
2023-09-15 19:36:00,174.75,174.88,174.73,174.88,224.0,49.295774647888
2023-09-15 19:35:00,174.74,174.85,174.73,174.83,515.0,48.61111111111243
2023-09-15 19:34:00,174.74,174.75,174.73,174.75,452.0,46.05263157894747
2023-09-15 19:33:00,174.72,174.75,174.72,174.75,327.0,47.945205479452106
2023-09-15 19:32:00,174.74,174.75,174.72,174.735,71.0,44.75524475524578
2023-09-15 19:31:00,174.725,174.75,174.71,174.72,86.0,44.44444444444401
2023-09-15 19:30:00,174.75,174.75,174.7,174.7,95.0,37.31343283582108
2023-09-15 19:29:00,174.75,174.75,174.7,174.7,58.0,44.6428571428575
2023-09-15 19:28:00,174.74,174.75,174.7,174.75,226.0,51.72413793103516
2023-09-15 19:27:00,174.725,174.75,174.7,174.7,1855.0,45.000000000000476
2023-09-15 19:26:00,174.7,174.75,174.7,174.7,1155.0,47.36842105263184
2023-09-15 19:25:00,174.75,174.75,174.725,174.725,340.0,42.85714285714209
2023-09-15 19:24:00,174.72,174.75,174.7,174.75,650.0,45.454545454544984
2023-09-15 19:23:00,174.74,174.75,174.72,174.75,176.0,52.083333333334195
2023-09-15 19:22:00,174.86,174.87,174.73,174.73,3785.0,28.5714285714309
2023-09-15 19:21:00,174.86,174.9,174.86,174.9,174.0,57.44680851063623
2023-09-15 19:20:00,174.88,174.89,174.86,174.88,21.0,65.85365853658163
2023-09-15 19:19:00,174.9,174.9,174.86,174.9,76.0,67.4418604651132
2023-09-15 19:18:00,174.9,174.9,174.89,174.89,170.0,68.23529411763849
2023-09-15 19:17:00,174.9,174.9,174.89,174.9,250.0,71.42857142856562
2023-09-15 19:16:00,174.89,174.9,174.89,174.9,1207.0,74.99999999999467
2023-09-15 19:15:00,174.9,174.9,174.885,174.9,63.0,74.99999999999467
2023-09-15 19:14:00,174.85,174.9,174.85,174.89,23.0,69.44444444443567
2023-09-15 19:13:00,174.9,174.9,174.86,174.86,1219.0,73.52941176470343
2023-09-15 19:12:00,174.89,174.9,174.86,174.87,42.0,74.28571428571104
2023-09-15 19:11:00,174.89,174.9,174.86,174.86,10.0,70.14925373134227
2023-09-15 19:10:00,174.88,174.9,174.86,174.86,211.0,67.74193548386978
2023-09-15 19:09:00,174.9,174.9,174.86,174.9,635.0,71.4285714285691
2023-09-15 19:08:00,174.86,174.9,174.86,174.88,66.0,71.4285714285691
2023-09-15 19:07:00,174.89,174.89,174.86,174.86,85.0,40.00000000000284
2023-09-15 19:06:00,174.89,174.89,174.86,174.88,41.0,50.0
2023-09-15 19:05:00,174.87,174.88,174.86,174.86,147.0,39.99999999999999
2023-09-15 19:04:00,174.875,174.9,174.875,174.9,10.0,52.1739130434831
2023-09-15 19:03:00,174.89,174.9,174.85,174.875,59.0,44.89795918367063
2023-09-15 19:02:00,174.93,174.93,174.85,174.85,4132.0,40.740740740736065
2023-09-15 19:01:00,174.92,174.93,174.92,174.93,91.0,54.285714285715216
2023-09-15 19:00:00,174.925,174.93,174.92,174.925,34.0,55.07246376812083
2023-09-15 18:59:00,174.92,174.93,174.92,174.925,11.0,60.317460317461894
2023-09-15 18:58:00,174.93,174.93,174.925,174.93,444.0,59.67741935484078
2023-09-15 18:57:00,174.93,174.93,174.92,174.93,19.0,61.6666666666673
2023-09-15 18:56:00,174.93,174.93,174.91,174.925,344.0,60.6557377049194
2023-09-15 18:55:00,174.92,174.93,174.92,174.93,16.0,55.55555555555673
2023-09-15 18:54:00,174.93,174.93,174.92,174.92,110.0,57.692307692307274
2023-09-15 18:53:00,174.92,174.93,174.92,174.92,25.0,62.49999999999556
2023-09-15 18:52:00,174.92,174.93,174.91,174.92,139.0,59.09090909090733
